"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Anthocharis cardamines","Apatura ilia","Apatura iris","Aphantopus hyperantus","Aporia crataegi","Araschnia levana","Argynnis adippe","Argynnis aglaja","Argynnis niobe","Argynnis paphia","Boloria aquilonaris","Boloria eunomia","Boloria euphrosyne","Boloria selene","Brenthis ino","Callophrys rubi","Carterocephalus silvicola","Celastrina argiolus","Coenonympha glycerion","Coenonympha pamphilus","Colias hyale","Colias palaeno","Cupido argiades","Erebia ligea","Euphydryas maturna","Favonius quercus","Glaucopsyche alexis","Gonepteryx rhamni","Issoria lathonia","Leptidea juvernica","Leptidea sinapis","Limenitis populi","Lycaena dispar","Lycaena hippothoe","Lycaena phlaeas","Lycaena virgaureae","Melitaea athalia","Nymphalis antiopa","Nymphalis c-album","Nymphalis io","Nymphalis urticae","Nymphalis xanthomelas","Ochlodes sylvanus","Papilio machaon","Pararge aegeria","Pararge maera","Pararge petropolitana","Parnassius mnemosyne","Pieris brassicae","Pieris daplidice","Pieris napi","Pieris rapae","Plebeius amandus","Plebeius argus","Plebeius artaxerxes","Plebeius eumedon","Plebeius icarus","Plebeius idas","Plebeius optilete","Plebeius semiargus","Pyrgus alveus","Pyrgus malvae","Satyrium pruni","Thecla betulae","Thymelicus lineola","Vanessa atalanta","Vanessa cardui"
"butterfly_dec_4_SB_SampleID_159",263425.00000058,6715380.00000348,2017,766.630867004395,5.90000004072984,94,0.225833333333333,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"butterfly_dec_4_SB_SampleID_160",490334.000002158,6715681.00000963,2008,988.450943946838,6.53333329657714,72,-0.378333333333333,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_161",490334.000001013,6715681.00000113,2009,791.004023551941,5.15833324193955,114,-0.243333333333333,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1
"butterfly_dec_4_SB_SampleID_162",490334.00000653,6715681.0000068,2010,692.022045135498,4.02499981721242,149,-1.1525,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"butterfly_dec_4_SB_SampleID_163",490334.000008178,6715681.00000748,2011,927.51997756958,6.31666655341783,110,0.293333333333333,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"butterfly_dec_4_SB_SampleID_164",490334.000001541,6715681.00000264,2012,1037.42951202393,4.89166659613451,137,-0.455833333333333,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"butterfly_dec_4_SB_SampleID_165",490334.000001539,6715681.0000014,2013,732.48426246643,6.15833332637946,121,0.21,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"butterfly_dec_4_SB_SampleID_166",490334.000008309,6715681.00000963,2014,715.883093833924,6.36666661500931,79,0.186666666666667,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_167",490334.000009628,6715681.00000623,2015,775.300191879272,6.64166656633218,78,0.433333333333333,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_168",490334.000008663,6715681.0000059,2016,870.837907791138,5.56666659687957,138,-0.0383333333333333,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"butterfly_dec_4_SB_SampleID_169",490334.000003403,6715681.0000098,2017,1015.70930099487,5.54166660706202,110,0.225833333333333,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0
"butterfly_dec_4_SB_SampleID_170",453249.000003412,6716680.00000875,2012,1031.51920318604,4.94999997566144,140,-0.455833333333333,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0
"butterfly_dec_4_SB_SampleID_171",453249.000006978,6716680.00000122,2013,711.543817043305,6.1833333671093,120,0.21,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"butterfly_dec_4_SB_SampleID_172",453249.00000226,6716680.00000451,2014,670.415897369385,6.40000000347694,77,0.186666666666667,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"butterfly_dec_4_SB_SampleID_173",453249.000000921,6716680.00000728,2015,765.806933403015,6.78333338101705,77,0.433333333333333,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"butterfly_dec_4_SB_SampleID_174",453249.000000552,6716680.00000747,2016,803.426748275757,5.62500002359351,140,-0.0383333333333333,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"butterfly_dec_4_SB_SampleID_175",492733.000000372,6719779.00000496,2016,866.269430160522,5.50000004470348,135,-0.0383333333333333,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_176",492733.000004465,6719779.00000267,2017,1001.64888954163,5.50833325584729,113,0.225833333333333,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_177",451850.000001167,6721179.00000524,2008,964.879707336425,6.4833332945903,82,-0.378333333333333,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0
"butterfly_dec_4_SB_SampleID_178",301410.000006356,6721678.0000036,2008,1008.50169467926,6.36666671497126,93,-0.378333333333333,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0
"butterfly_dec_4_SB_SampleID_179",301410.000007695,6721678.00000709,2009,650.574150085449,4.87499996026358,125,-0.243333333333333,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1
"butterfly_dec_4_SB_SampleID_180",301410.00000467,6721678.00000109,2010,681.121206283569,3.75833330551784,152,-1.1525,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1
"butterfly_dec_4_SB_SampleID_181",301410.00000986,6721678.00000278,2011,1021.69525527954,5.9583332935969,123,0.293333333333333,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1
"butterfly_dec_4_SB_SampleID_182",301410.000007507,6721678.00000801,2012,988.822067260743,4.51666668554147,149,-0.455833333333333,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0
"butterfly_dec_4_SB_SampleID_183",301410.000006528,6721678.00000748,2013,692.886798858643,5.599999944369,125,0.21,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1
"butterfly_dec_4_SB_SampleID_184",301410.000009937,6721678.00000236,2014,740.750635147095,6.10000020017228,77,0.186666666666667,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1
"butterfly_dec_4_SB_SampleID_185",301410.000009567,6721678.00000231,2015,881.756660461426,6.31666664282482,75,0.433333333333333,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_186",301410.000001933,6721678.00000659,2016,666.858132362366,5.33333324889342,114,-0.0383333333333333,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_187",301410.000009617,6721678.00000728,2017,787.779136657715,5.30000005289912,106,0.225833333333333,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_188",549310.000008381,6721679.00000786,2008,956.567357063293,6.10833335916201,122,-0.378333333333333,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_189",549310.000008443,6721679.00000066,2009,785.323369979858,4.70833332339922,139,-0.243333333333333,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"butterfly_dec_4_SB_SampleID_190",549310.000007328,6721679.00000311,2010,723.727424621582,3.70833343267441,151,-1.1525,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_191",500330.000004405,6726777.00000586,2008,1093.25404930115,6.23333339393139,123,-0.378333333333333,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_192",500330.000000594,6726777.00000668,2009,772.654023170471,4.86666665474572,131,-0.243333333333333,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_193",500330.000006539,6726777.0000031,2010,676.317152023315,3.84166655937831,151,-1.1525,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_194",500330.000002757,6726777.00000592,2011,938.84561920166,6.11666661500931,118,0.293333333333333,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_195",500330.000000858,6726777.00000486,2012,1027.04371643066,4.59999999403955,146,-0.455833333333333,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_196",500330.000000072,6726777.00000489,2013,751.428910255432,5.9833332747221,130,0.21,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_197",500330.000003276,6726777.00000403,2014,736.624238967896,6.11666664977869,97,0.186666666666667,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_198",330398.000009117,6728175.00000831,2017,813.255969047547,4.87500001117588,129,0.225833333333333,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"butterfly_dec_4_SB_SampleID_199",369883.000007009,6728975.00000949,2016,719.036542892456,5.10000004371006,135,-0.0383333333333333,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_200",369883.000005541,6728975.00000526,2017,836.736222267151,4.95833351214726,134,0.225833333333333,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_201",214645.000005312,6736671.00000513,2008,870.291680812835,7.10000005550683,34,-0.378333333333333,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0
"butterfly_dec_4_SB_SampleID_202",214645.000007173,6736671.00000882,2009,678.003872156143,5.79999995231629,101,-0.243333333333333,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_203",214645.000006028,6736671.000006,2010,594.582154273987,4.42499997218451,142,-1.1525,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_204",214645.000001613,6736671.00000971,2011,877.324487686157,6.91666664679846,104,0.293333333333333,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_205",214645.000002334,6736671.00000608,2012,889.290134429932,5.58333336313566,114,-0.455833333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0
"butterfly_dec_4_SB_SampleID_206",318903.000007782,6745168.00000446,2010,675.784088134766,3.69166668256123,150,-1.1525,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
"butterfly_dec_4_SB_SampleID_207",318903.000002559,6745168.00000978,2011,921.666742324829,5.90000011523564,124,0.293333333333333,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_208",318903.000002887,6745168.0000054,2012,931.34094619751,4.38333327323198,154,-0.455833333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"butterfly_dec_4_SB_SampleID_209",318903.000009314,6745168.00000972,2013,673.286385536194,5.57500000794729,132,0.21,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1
"butterfly_dec_4_SB_SampleID_210",318903.000002288,6745168.00000059,2014,748.822940826416,5.97500001390775,78,0.186666666666667,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_211",318903.000001286,6745168.00000161,2015,858.676733016968,6.15833328167598,105,0.433333333333333,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
"butterfly_dec_4_SB_SampleID_212",318903.000000555,6745168.00000774,2016,674.667823791504,5.14166668057442,132,-0.0383333333333333,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_213",405768.000003968,6745868.00000005,2008,825.054650306702,6.06666680673758,116,-0.378333333333333,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_214",405768.000002542,6745868.00000312,2009,665.351015090942,4.55833335717518,136,-0.243333333333333,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_215",405768.000009271,6745868.00000412,2010,568.522296905517,3.59166663885117,150,-1.1525,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
"butterfly_dec_4_SB_SampleID_216",405768.000001817,6745868.0000018,2011,726.292722702026,5.87499995032947,120,0.293333333333333,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_217",405768.000004196,6745868.00000102,2012,961.79503250122,4.35833326478799,159,-0.455833333333333,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"butterfly_dec_4_SB_SampleID_218",405768.000007125,6745868.00000028,2013,702.222040653229,5.61666678637267,134,0.21,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"butterfly_dec_4_SB_SampleID_219",405768.000002315,6745868.00000521,2014,677.62922000885,5.78333339095116,108,0.186666666666667,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"butterfly_dec_4_SB_SampleID_220",405768.000004404,6745868.00000992,2015,745.348090171814,6.15833327670891,100,0.433333333333333,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_221",405768.00000946,6745868.00000233,2016,707.645576477051,5.11666653553645,148,-0.0383333333333333,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_222",405768.000006402,6745868.00000053,2017,832.585072517395,5.00833332538604,141,0.225833333333333,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_223",206948.000007531,6760462.00000854,2008,849.137533187866,6.7750000252078,74,-0.378333333333333,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0
"butterfly_dec_4_SB_SampleID_224",206948.000009017,6760462.00000437,2009,641.616102218628,5.53333327174186,108,-0.243333333333333,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1
"butterfly_dec_4_SB_SampleID_225",206948.000005083,6760462.00000507,2010,607.241882324219,4.01666655143102,143,-1.1525,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1
