"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Anthocharis cardamines","Aphantopus hyperantus","Aporia crataegi","Araschnia levana","Argynnis adippe","Argynnis aglaja","Argynnis niobe","Argynnis paphia","Boloria euphrosyne","Boloria selene","Brenthis ino","Callophrys rubi","Carterocephalus silvicola","Celastrina argiolus","Coenonympha glycerion","Coenonympha pamphilus","Colias palaeno","Erebia ligea","Euphydryas maturna","Gonepteryx rhamni","Issoria lathonia","Leptidea sinapis","Limenitis populi","Lycaena hippothoe","Lycaena phlaeas","Lycaena virgaureae","Melitaea athalia","Nymphalis antiopa","Nymphalis c-album","Nymphalis io","Nymphalis urticae","Ochlodes sylvanus","Papilio machaon","Pararge aegeria","Pararge maera","Pararge petropolitana","Parnassius mnemosyne","Pieris brassicae","Pieris daplidice","Pieris napi","Pieris rapae","Plebeius amandus","Plebeius argus","Plebeius artaxerxes","Plebeius eumedon","Plebeius icarus","Plebeius idas","Plebeius optilete","Plebeius semiargus","Pyrgus alveus","Pyrgus malvae","Satyrium pruni","Thecla betulae","Thymelicus lineola","Vanessa atalanta","Vanessa cardui"
"butterfly_dec_3_SB_SampleID_214",267673.000006964,6791150.00000266,1999,759.430252075196,5.05000007152557,131,0.390833333333333,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"butterfly_dec_3_SB_SampleID_215",267673.000003653,6791150.00000254,2000,877.989770889282,6.12499995529651,106,0.206666666666667,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_216",583796.000003087,6798648.00000586,2006,599.372770309448,4.62499995032945,149,-0.2075,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"butterfly_dec_3_SB_SampleID_217",583796.000003309,6798648.00000995,2007,911.195663452149,4.89999998609226,122,0.173333333333333,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1
"butterfly_dec_3_SB_SampleID_218",356388.000007594,6811942.0000032,1999,675.229152679443,4.74166681369146,151,0.390833333333333,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
"butterfly_dec_3_SB_SampleID_219",356388.000004902,6811942.00000314,2000,817.8625164032,5.7749999842296,128,0.206666666666667,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0
"butterfly_dec_3_SB_SampleID_220",356388.000004904,6811942.00000627,2001,862.864477157592,4.35833338896434,150,-0.1825,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"butterfly_dec_3_SB_SampleID_221",356388.000008986,6811942.00000072,2002,617.94130718708,4.56666662047306,166,0.0391666666666667,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
"butterfly_dec_3_SB_SampleID_222",356388.000001511,6811942.00000694,2003,653.22452878952,4.35833336909612,138,0.0975,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
"butterfly_dec_3_SB_SampleID_223",356388.000000009,6811942.00000814,2004,900.613829612733,4.67499998708566,142,0.2425,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"butterfly_dec_3_SB_SampleID_224",356388.000006793,6811942.00000443,2005,722.96434211731,5.22500004371008,132,-0.2675,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"butterfly_dec_3_SB_SampleID_225",356388.000002706,6811942.0000049,2006,691.500371932984,5.32499997317791,139,-0.2075,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
"butterfly_dec_3_SB_SampleID_226",356388.000000245,6811942.00000503,2007,787.056606292724,5.23333318531512,87,0.173333333333333,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"butterfly_dec_3_SB_SampleID_227",335396.000006678,6828135.00000473,1999,748.722394943238,4.4833333392938,144,0.390833333333333,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0
"butterfly_dec_3_SB_SampleID_228",335396.000006683,6828135.00000984,2000,850.088209152222,5.68333325410883,132,0.206666666666667,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0
"butterfly_dec_3_SB_SampleID_229",335396.000004364,6828135.00000412,2001,902.079275131226,4.3000000367562,156,-0.1825,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0
"butterfly_dec_3_SB_SampleID_230",335396.000008179,6828135.00000022,2002,723.858242630959,4.59166674812634,167,0.0391666666666667,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0
"butterfly_dec_3_SB_SampleID_231",335396.000005693,6828135.00000529,2003,718.374621391296,4.34166670838991,134,0.0975,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0
"butterfly_dec_3_SB_SampleID_232",368383.000009138,6828635.00000824,1999,655.89670753479,4.59166672825813,140,0.390833333333333,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0
"butterfly_dec_3_SB_SampleID_233",368383.000005828,6828635.00000873,2000,764.181877136231,5.68333340870838,109,0.206666666666667,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
"butterfly_dec_3_SB_SampleID_234",368383.000008469,6828635.00000816,2001,787.536628723145,4.19166674216588,154,-0.1825,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_235",368383.000001022,6828635.00000821,2002,641.963884115219,4.44166671981414,162,0.0391666666666667,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1
"butterfly_dec_3_SB_SampleID_236",368383.000008485,6828635.00000032,2003,650.895827293396,4.22499999403953,136,0.0975,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1
"butterfly_dec_3_SB_SampleID_237",368383.000009812,6828635.00000025,2004,867.958032131195,4.4916666050752,143,0.2425,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0
"butterfly_dec_3_SB_SampleID_238",368383.000006996,6828635.0000087,2005,737.129737377167,5.08333331346513,138,-0.2675,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_239",368383.000009532,6828635.00000196,2006,669.955606460572,5.14166654149691,144,-0.2075,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0
"butterfly_dec_3_SB_SampleID_240",368383.000005665,6828635.00000727,2007,822.501468658447,5.1333332012097,93,0.173333333333333,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_241",352089.000000038,6833333.00000104,2001,886.941770553589,4.20833325386048,162,-0.1825,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0
"butterfly_dec_3_SB_SampleID_242",352089.000007029,6833333.00000514,2002,697.04159963131,4.45833332339923,176,0.0391666666666667,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_243",352089.000004788,6833333.0000047,2003,705.3293466568,4.23333339889845,139,0.0975,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1
"butterfly_dec_3_SB_SampleID_244",352089.000001996,6833333.00000058,2004,943.288625717165,4.50833324591319,148,0.2425,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0
"butterfly_dec_3_SB_SampleID_245",352089.000005439,6833333.00000349,2005,783.907315731049,5.00833328564961,140,-0.2675,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_246",352089.000006297,6833333.00000341,2006,697.498840332031,5.19166661798953,150,-0.2075,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_247",352089.000002118,6833333.00000443,2007,872.976448059081,5.00000000496705,94,0.173333333333333,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_248",301909.000003799,6833633.00000441,1999,754.54418373108,4.59166669845582,138,0.390833333333333,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_249",301909.000006124,6833633.0000077,2000,923.885451316833,5.79166673123836,120,0.206666666666667,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0
"butterfly_dec_3_SB_SampleID_250",301909.000008466,6833633.00000102,2001,816.126482009887,4.39999999105931,151,-0.1825,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
"butterfly_dec_3_SB_SampleID_251",301909.000001598,6833633.00000581,2002,744.52549612522,4.67500009511909,167,0.0391666666666667,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1
"butterfly_dec_3_SB_SampleID_252",301909.00000896,6833633.00000822,2003,716.081930160522,4.42500004172324,134,0.0975,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1
"butterfly_dec_3_SB_SampleID_253",217243.000009698,6846627.00000443,1999,714.224979400635,5.24166670441628,120,0.390833333333333,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"butterfly_dec_3_SB_SampleID_254",217243.000005751,6846627.00000586,2000,864.688655853271,6.29166676600774,95,0.206666666666667,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_255",217243.000006877,6846627.00000985,2001,704.513530731201,4.89999991469085,113,-0.1825,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"butterfly_dec_3_SB_SampleID_256",217243.000004137,6846627.00000358,2002,790.889169096946,5.14166653156281,139,0.0391666666666667,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"butterfly_dec_3_SB_SampleID_257",217243.000001775,6846627.00000293,2003,631.919990539551,4.64166668057442,128,0.0975,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_258",217243.000009306,6846627.00000059,2004,751.900835752486,5.51666663214565,121,0.2425,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"butterfly_dec_3_SB_SampleID_259",217243.00000204,6846627.00000636,2005,827.864607810974,5.61666651566824,144,-0.2675,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_260",214944.00000506,6850625.00000986,1999,770.891626358033,5.10000002384185,134,0.390833333333333,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"butterfly_dec_3_SB_SampleID_261",214944.000003578,6850625.0000095,2000,881.933221817017,6.15833330651125,111,0.206666666666667,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
"butterfly_dec_3_SB_SampleID_262",214944.000006798,6850625.00000881,2001,724.374353408813,4.75833330738048,123,-0.1825,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"butterfly_dec_3_SB_SampleID_263",214944.00000145,6850625.00000988,2002,794.698927640916,4.98333339641493,150,0.0391666666666667,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
"butterfly_dec_3_SB_SampleID_264",214944.000002391,6850625.00000743,2003,630.568470001221,4.52499986191591,139,0.0975,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_265",214944.000001524,6850625.00000648,2004,779.497601509095,5.40000003576279,128,0.2425,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"butterfly_dec_3_SB_SampleID_266",214944.000005212,6850625.00000693,2005,850.588047981262,5.51666658123334,143,-0.2675,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"butterfly_dec_3_SB_SampleID_267",650769.00000242,6860124.00000176,2005,809.230705738068,4.47499996423721,159,-0.2675,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"butterfly_dec_3_SB_SampleID_268",650769.000001704,6860124.00000316,2006,635.763780593872,4.06666676700115,156,-0.2075,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"butterfly_dec_3_SB_SampleID_269",650769.000002275,6860124.00000556,2007,911.632265090943,4.32499989370504,140,0.173333333333333,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"butterfly_dec_3_SB_SampleID_270",337395.000007715,6864620.00000346,1999,746.512933731079,4.26666660110156,142,0.390833333333333,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
"butterfly_dec_3_SB_SampleID_271",337395.000005823,6864620.00000544,2000,847.794839859008,5.44166654720903,126,0.206666666666667,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0
"butterfly_dec_3_SB_SampleID_272",337395.000001734,6864620.0000001,2001,879.917936325073,3.90000008543333,159,-0.1825,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0
"butterfly_dec_3_SB_SampleID_273",337395.000009257,6864620.00000797,2002,750.137662291526,4.15833328167596,155,0.0391666666666667,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"butterfly_dec_3_SB_SampleID_274",350690.000007382,6885912.00000281,2006,585.326250076294,4.70000004395843,148,-0.2075,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1
"butterfly_dec_3_SB_SampleID_275",350690.000001269,6885912.0000034,2007,806.401151657104,4.64166671534379,95,0.173333333333333,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_276",500629.000005949,6889111.00000714,2007,980.030838012696,4.44166665462156,107,0.173333333333333,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_277",671061.000003745,6890311.00000995,2006,664.185788154602,3.57500001291433,156,-0.2075,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
"butterfly_dec_3_SB_SampleID_278",671061.000006244,6890311.00000108,2007,917.905448913574,4.0166667898496,143,0.173333333333333,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
"butterfly_dec_3_SB_SampleID_279",637274.000002224,6912103.00000249,2006,635.625138282776,3.79999989767869,153,-0.2075,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1
"butterfly_dec_3_SB_SampleID_280",637274.00000501,6912103.00000666,2007,807.866500854492,4.19166666766008,135,0.173333333333333,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1
"butterfly_dec_3_SB_SampleID_281",539413.000009987,6928196.00000587,1999,730.681203842163,3.85833331694204,154,0.390833333333333,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
"butterfly_dec_3_SB_SampleID_282",539413.000000238,6928196.00000701,2000,852.527502059936,5.05000003178915,148,0.206666666666667,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"butterfly_dec_3_SB_SampleID_283",539413.000004584,6928196.00000617,2001,733.538679122925,3.49166661500929,172,-0.1825,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1
"butterfly_dec_3_SB_SampleID_284",539413.000006477,6928196.00000232,2002,770.104228973389,3.6083333765467,180,0.0391666666666667,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
"butterfly_dec_3_SB_SampleID_285",539413.000008524,6928196.00000708,2003,782.678400039673,3.77499988675118,161,0.0975,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1
"butterfly_dec_3_SB_SampleID_286",539413.000001385,6928196.00000005,2004,831.437690734862,3.77500003576278,159,0.2425,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0
"butterfly_dec_3_SB_SampleID_287",539413.000001779,6928196.0000041,2005,852.484103679657,4.54166662693024,158,-0.2675,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1
"butterfly_dec_3_SB_SampleID_288",539413.000003021,6928196.00000279,2006,626.49019241333,4.20833331346513,159,-0.2075,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1
"butterfly_dec_3_SB_SampleID_289",539413.000004934,6928196.0000099,2007,810.662616729736,4.46666666058203,146,0.173333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0
