"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Agrostis capillaris","Alnus incana","Andromeda polifolia","Angelica sylvestris","Betula nana","Betula pendula","Betula pubescens","Calamagrostis arundinacea","Calamagrostis canescens","Calamagrostis epigejos","Calamagrostis purpurea","Calluna vulgaris","Carex canescens","Carex digitata","Carex globularis","Cirsium helenioides","Convallaria majalis","Cornus suecica","Deschampsia cespitosa","Deschampsia flexuosa","Dryopteris carthusiana","Empetrum nigrum","Epilobium angustifolium","Equisetum sylvaticum","Eriophorum vaginatum","Filipendula ulmaria","Geranium sylvaticum","Goodyera repens","Gymnocarpium dryopteris","Juniperus communis","Ledum palustre","Linnaea borealis","Luzula pilosa","Lycopodium annotinum","Maianthemum bifolium","Melampyrum pratense","Melampyrum sylvaticum","Melica nutans","Orthilia secunda","Oxalis acetosella","Picea abies","Pinus sylvestris","Populus tremula","Rubus arcticus","Rubus chamaemorus","Rubus idaeus","Rubus saxatilis","Rumex acetosa","Salix aurita","Salix caprea","Salix phylicifolia","Solidago virgaurea","Sorbus aucuparia","Trientalis europaea","Vaccinium microcarpon","Vaccinium myrtillus","Vaccinium oxycoccos","Vaccinium uliginosum","Vaccinium vitis-idaea","Viola palustris"
"plant_dec_2_MB_SampleID_291",404870,7079130,1995,685.346307754516,3.05000004172325,189,-0.0808333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_292",420860,7079130,1995,700.912742614746,2.89999996125699,192,-0.0808333333333333,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"plant_dec_2_MB_SampleID_293",484840,7079140,1995,762.452373504639,2.70000015695889,193,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_294",500830,7079140,1995,753.36709022522,2.71666664878527,192,-0.0808333333333333,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_295",532820,7079140,1995,783.366142272949,2.58333338300386,205,-0.0808333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_296",580800,7079140,1995,732.118523597718,2.43333339691162,206,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_297",612780,7079140,1995,789.581562042237,2.3583333492279,215,-0.0808333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_298",628780,7079140,1995,829.972805023194,2.21666663140059,215,-0.0808333333333333,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_299",644770,7079140,1995,785.518117904663,2.25000005960464,215,-0.0808333333333333,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_300",308910,7079530,1995,637.959012985229,4.08333336065212,154,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_301",324900,7079530,1995,679.656621932984,3.75000006953875,172,-0.0808333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_302",340890,7079530,1995,720.649885177612,3.50833328564963,176,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_303",388870,7079530,1995,715.524959564209,3.07500000298023,181,-0.0808333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_304",500830,7079540,1995,753.36709022522,2.71666664878527,192,-0.0808333333333333,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_305",596790,7079540,1995,763.232095718384,2.35833338151375,215,-0.0808333333333333,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_306",612780,7079540,1995,789.581562042237,2.3583333492279,215,-0.0808333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_307",628780,7079540,1995,829.972805023194,2.21666663140059,215,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_308",644770,7079540,1995,785.518117904663,2.25000005960464,215,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_309",356890,7079930,1995,768.193597793579,3.26666676998138,176,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_310",372880,7079930,1995,773.042224884033,3.1583333114783,176,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_311",404870,7079930,1995,685.346307754516,3.05000004172325,189,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_312",532820,7079940,1995,783.366142272949,2.58333338300386,205,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_313",548810,7079940,1995,776.302925109863,2.60000006357829,207,-0.0808333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_314",580800,7079940,1995,732.118523597718,2.43333339691162,206,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_315",596790,7079940,1995,763.232095718384,2.35833338151375,215,-0.0808333333333333,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_316",612780,7079940,1995,789.581562042237,2.3583333492279,215,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_317",628780,7079940,1995,829.972805023194,2.21666663140059,215,-0.0808333333333333,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"plant_dec_2_MB_SampleID_318",500830,7094730,1995,769.170598983765,2.58333330353101,193,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_319",532820,7094730,1995,769.584604263306,2.52500001589457,206,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_320",564800,7094730,1995,754.342383384704,2.39166672279438,201,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_321",596790,7094730,1995,755.157413482666,2.31666671484709,215,-0.0808333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_322",292910,7095130,1995,550.031044006348,4.65833336301147,94,-0.0808333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
"plant_dec_2_MB_SampleID_323",484840,7095130,1995,778.490991592407,2.60833332935969,193,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_324",532820,7095130,1995,769.584604263306,2.52500001589457,206,-0.0808333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_325",548810,7095130,1995,802.763001441956,2.34166662395001,209,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_326",564800,7095130,1995,754.342383384704,2.39166672279438,201,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_327",596790,7095130,1995,755.157413482666,2.31666671484709,215,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_328",628780,7095130,1995,798.384227752685,2.21666671087345,215,-0.0808333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_329",356890,7095530,1995,728.025072097778,3.25833342969417,176,-0.0808333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"plant_dec_2_MB_SampleID_330",420860,7095530,1995,699.151243209839,2.81666657825311,191,-0.0808333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"plant_dec_2_MB_SampleID_331",452850,7095530,1995,725.109273910522,2.75000004470348,192,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"plant_dec_2_MB_SampleID_332",500830,7095530,1995,769.170598983765,2.58333330353101,193,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_333",548810,7095530,1995,802.763001441956,2.34166662395001,209,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_334",596790,7095530,1995,755.157413482666,2.31666671484709,215,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_335",628780,7095530,1995,798.384227752685,2.21666671087345,215,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_336",356890,7095930,1995,728.025072097778,3.25833342969417,176,-0.0808333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_337",436850,7095930,1995,708.756889343262,2.79999996721744,190,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"plant_dec_2_MB_SampleID_338",484840,7095930,1995,778.490991592407,2.60833332935969,193,-0.0808333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_339",564800,7095930,1995,754.342383384704,2.39166672279438,201,-0.0808333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_340",580800,7095930,1995,743.18635559082,2.33333332588275,206,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_341",612780,7095930,1995,773.874788284302,2.3083333298564,215,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_342",628780,7095930,1995,798.384227752685,2.21666671087345,215,-0.0808333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_343",660760,7095930,1995,775.284097671509,2.10833336164554,215,-0.0808333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_344",340890,7110720,1995,607.936092376709,3.89166661103567,165,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"plant_dec_2_MB_SampleID_345",420860,7110720,1995,674.723785400391,2.77500007549921,187,-0.0808333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_346",468840,7110720,1995,763.901371002198,2.56666666269302,190,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_347",484840,7110720,1995,778.230466842652,2.38333339740833,192,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_348",532820,7110720,1995,687.877950668335,2.36666674663623,208,-0.0808333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_349",548810,7110720,1995,761.413838386536,2.35000002880891,210,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_350",660760,7110720,1995,758.347429275512,1.99166665971279,219,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_351",340890,7111120,1995,607.936092376709,3.89166661103567,165,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_352",372880,7111120,1995,622.099309921265,3.25833333532015,174,-0.0808333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_353",436850,7111120,1995,636.701763153076,2.70833330353101,188,-0.0808333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_354",452850,7111120,1995,681.259981155396,2.63333340485891,191,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_355",468840,7111120,1995,763.901371002198,2.56666666269302,190,-0.0808333333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_356",532820,7111120,1995,687.877950668335,2.36666674663623,208,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_357",548810,7111120,1995,761.413838386536,2.35000002880891,210,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
"plant_dec_2_MB_SampleID_358",580800,7111120,1995,716.58006477356,2.48333334922791,207,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_359",612780,7111120,1995,689.89400100708,2.54166667660077,208,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_360",628780,7111120,1995,713.296863555908,2.31666664282481,215,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_361",660760,7111120,1995,758.347429275512,1.99166665971279,219,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_362",340890,7111520,1995,607.936092376709,3.89166661103567,165,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_363",372880,7111520,1995,622.099309921265,3.25833333532015,174,-0.0808333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
"plant_dec_2_MB_SampleID_364",484840,7111520,1995,778.230466842652,2.38333339740833,192,-0.0808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"plant_dec_2_MB_SampleID_365",548810,7111520,1995,761.413838386536,2.35000002880891,210,-0.0808333333333333,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
