"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Alces alces","Canis lupus","Capreolus capreolus","Felis catus","Lepus europaeus","Lepus timidus","Lutra lutra","Lynx lynx","Mustela erminea","Mustela nivalis","Neovison vison","Nyctereutes procyonoides","Odocoileus virginianus","Sciurus vulgaris","Vulpes lagopus","Vulpes vulpes"
"mammals_dec_3_SB_SampleID_631",545090,6845630,1998,922.959840774536,3.22499999900659,167,-0.480833333333333,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
"mammals_dec_3_SB_SampleID_632",545090,6845630,2006,624.206224441529,4.53333326677481,154,-0.2075,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_633",632930,6845790,2002,662.621376037598,3.54999989271163,175,0.0391666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_634",632930,6845790,2003,769.539897918701,3.6249999900659,159,0.0975,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_635",632930,6845790,2006,631.519181251526,4.26666669547557,153,-0.2075,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"mammals_dec_3_SB_SampleID_636",632930,6845790,2007,940.941841125488,4.35000001887481,134,0.173333333333333,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_637",362820,6845960,2005,794.97144651413,4.83333325386048,135,-0.2675,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1
"mammals_dec_3_SB_SampleID_638",225420,6845990,1998,999.878660202026,4.34166667858759,125,-0.480833333333333,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
"mammals_dec_3_SB_SampleID_639",653220,6847190,2004,816.485803127289,3.62499996026356,150,0.2425,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_640",353330,6849420,2001,902.583360671997,3.75833330551784,169,-0.1825,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_641",353330,6849420,2004,918.296139717102,4.06666663289071,153,0.2425,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_642",353330,6849420,2006,732.603191375732,4.80833328266938,157,-0.2075,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_643",402400,6850690,1998,847.272736549378,3.20833333333333,171,-0.480833333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_644",402400,6850690,1999,718.867179870605,4.10000005364417,154,0.390833333333333,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_645",248260,6850740,2001,705.445819854736,4.32499996821086,144,-0.1825,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_646",248260,6850740,2003,675.563666343689,4.34999998410543,138,0.0975,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_3_SB_SampleID_647",248260,6850740,2006,712.079193115235,5.52500003576278,147,-0.2075,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_648",240310,6851270,2000,981.910898208619,5.89166665573915,97,0.206666666666667,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_3_SB_SampleID_649",240310,6851270,2001,754.988759994507,4.43333335220814,124,-0.1825,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
"mammals_dec_3_SB_SampleID_650",240310,6851270,2006,725.726757049561,5.65000006556511,146,-0.2075,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_651",634480,6851660,2004,844.626287460327,3.59166669845581,155,0.2425,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1
"mammals_dec_3_SB_SampleID_652",259490,6851810,2001,682.572214126586,4.26666660110156,149,-0.1825,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
"mammals_dec_3_SB_SampleID_653",259490,6851810,2003,670.265163421631,4.31666674216589,145,0.0975,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_654",259490,6851810,2005,810.718106269836,5.02500003576279,151,-0.2675,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_655",259490,6851810,2006,708.710668563843,5.42500004172324,148,-0.2075,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1
"mammals_dec_3_SB_SampleID_656",215310,6852020,2002,794.698927640916,4.98333339641493,150,0.0391666666666667,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_3_SB_SampleID_657",524960,6853720,1998,882.12538433075,3.0833334227403,171,-0.480833333333333,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_658",524960,6853720,1999,805.214858055115,4.01666654646396,160,0.390833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_659",524960,6853720,2000,815.322486877442,5.17500000198682,141,0.206666666666667,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_660",412410,6854160,1999,664.344858169556,4.31666668256124,154,0.390833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_661",412410,6854160,2001,777.763904571533,3.86666668454807,157,-0.1825,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_662",646270,6857270,1999,694.957565307617,3.78333339095116,154,0.390833333333333,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_663",415690,6858070,2003,776.904724121094,3.87500000993411,153,0.0975,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_3_SB_SampleID_664",415690,6858070,2005,792.747253894806,4.85833334922792,151,-0.2675,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_665",435810,6858860,2000,757.033573627472,5.08333334326744,139,0.206666666666667,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_666",435810,6858860,2001,734.064968109131,3.5916665593783,165,-0.1825,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_667",542940,6858920,2000,784.851660728455,5.00833334525426,141,0.206666666666667,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_668",282810,6860620,2005,891.314437389374,4.79999991257986,144,-0.2675,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
"mammals_dec_3_SB_SampleID_669",215660,6860680,1999,837.639402389526,4.95833356181781,138,0.390833333333333,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1
"mammals_dec_3_SB_SampleID_670",215660,6860680,2002,788.063802719117,4.88333326205611,162,0.0391666666666667,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_3_SB_SampleID_671",292080,6862170,2006,735.90442943573,5.20833334326745,141,-0.2075,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
"mammals_dec_3_SB_SampleID_672",552790,6862460,1999,788.772059440612,3.84999991456667,155,0.390833333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_673",517310,6862960,2001,904.326642990112,3.47500008344651,169,-0.1825,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_674",534530,6863440,2001,860.632829666137,3.51666673024497,166,-0.1825,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
"mammals_dec_3_SB_SampleID_675",534530,6863440,2003,745.652931213379,3.65000005066395,148,0.0975,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_676",438180,6865170,2002,660.936165332794,3.76666667064031,169,0.0391666666666667,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_677",438180,6865170,2006,696.615240097046,4.43333348010977,155,-0.2075,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0
"mammals_dec_3_SB_SampleID_678",551770,6865990,2000,763.894293785095,5.07499994834263,141,0.206666666666667,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_679",551770,6865990,2001,840.272951126098,3.62500001986822,159,-0.1825,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_680",294270,6866590,1998,977.124901771544,3.31666670242945,152,-0.480833333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_681",223990,6867120,2002,787.815627336501,4.6083332747221,166,0.0391666666666667,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_3_SB_SampleID_682",223990,6867120,2006,767.44291305542,5.60000005364418,141,-0.2075,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1
"mammals_dec_3_SB_SampleID_683",223990,6867120,2007,990.31925868988,5.4083333214124,98,0.173333333333333,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_3_SB_SampleID_684",615150,6867450,2000,778.430009841919,5.0166666607062,139,0.206666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_685",615150,6867450,2002,656.890648841858,3.50000010306636,179,0.0391666666666667,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_686",615150,6867450,2005,844.048951625824,4.54166652758916,152,-0.2675,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_687",615150,6867450,2006,627.540195465088,4.0833332935969,155,-0.2075,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_688",215160,6869090,2002,783.375799417495,4.72500001763304,163,0.0391666666666667,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
"mammals_dec_3_SB_SampleID_689",456740,6869180,2006,694.61222076416,4.25833326081434,155,-0.2075,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_690",516700,6869270,2001,863.025548934936,3.48333332935969,164,-0.1825,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_3_SB_SampleID_691",286940,6870740,1999,792.280647277832,4.06666678190232,139,0.390833333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_692",286940,6870740,2000,914.986772537231,5.30000005538264,123,0.206666666666667,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1
"mammals_dec_3_SB_SampleID_693",286940,6870740,2001,847.969621658324,3.76666680971782,151,-0.1825,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_694",286940,6870740,2002,753.828580737114,4.05833327273528,166,0.0391666666666667,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_695",582060,6872040,1999,799.625967025756,3.87499996523061,153,0.390833333333333,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_696",605070,6872110,2003,765.69560432434,3.73333328962325,160,0.0975,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_697",605070,6872110,2004,825.747363090515,3.69166658322017,158,0.2425,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_698",605070,6872110,2005,832.264824867248,4.52500007549922,156,-0.2675,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_699",557470,6872730,2007,745.970153808594,4.6166666764766,103,0.173333333333333,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_700",537380,6873070,1998,860.161391258241,2.84166658731798,173,-0.480833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_3_SB_SampleID_701",537380,6873070,2000,770.635404586792,4.95833335320155,140,0.206666666666667,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_702",537380,6873070,2002,741.862323760987,3.46666663885117,171,0.0391666666666667,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_703",524180,6874310,2000,783.815000534058,4.97499996423722,140,0.206666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_704",524180,6874310,2003,733.167255401611,3.62500003973643,149,0.0975,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_705",524180,6874310,2004,858.148546218873,3.70833333333332,160,0.2425,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_706",533170,6874590,1999,776.684043884277,3.79166677594184,158,0.390833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_707",533170,6874590,2005,850.078301906586,4.40833336114883,154,-0.2675,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_708",645100,6874620,1998,996.757806301116,2.4666666885217,178,-0.480833333333333,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_709",645100,6874620,2004,773.238111019135,3.49166671435039,153,0.2425,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_710",595270,6875530,1998,958.50954437256,2.94166678190232,174,-0.480833333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_711",595270,6875530,2001,724.332412719727,3.55833331743877,161,-0.1825,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
"mammals_dec_3_SB_SampleID_712",595270,6875530,2002,735.164148330688,3.6583333828797,176,0.0391666666666667,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_713",294570,6875740,1999,752.739831924439,3.98333343863488,142,0.390833333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
"mammals_dec_3_SB_SampleID_714",613050,6875960,1999,765.436895370483,3.89166671037675,155,0.390833333333333,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0
"mammals_dec_3_SB_SampleID_715",613050,6875960,2002,705.827543258667,3.55833338201045,180,0.0391666666666667,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_716",613050,6875960,2005,832.264824867248,4.52500007549922,156,-0.2675,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_717",407540,6879020,1999,724.053281784057,3.88333327074845,151,0.390833333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_718",513380,6881140,2001,781.148427963257,3.50000009934107,162,-0.1825,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
"mammals_dec_3_SB_SampleID_719",494230,6881260,2003,717.292709350586,3.69166668752828,141,0.0975,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_720",494230,6881260,2006,608.712942123413,4.25000006953875,152,-0.2075,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_721",600480,6881390,2005,841.287793159485,4.43333333730697,156,-0.2675,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_722",525820,6881750,1998,821.946116447449,2.91666673123837,170,-0.480833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_723",525820,6881750,1999,749.445732116699,3.85000012318293,157,0.390833333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_724",477210,6882610,1998,867.468688011169,2.95833334326744,172,-0.480833333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_725",477210,6882610,2004,1033.7524471283,3.79999999205271,162,0.2425,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_3_SB_SampleID_726",659370,6882950,1998,992.67164850235,2.34166651964188,178,-0.480833333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_727",659370,6882950,2005,806.78663635254,4.32500002781551,166,-0.2675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_728",659370,6882950,2007,903.335062026978,4.14999996374052,144,0.173333333333333,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
"mammals_dec_3_SB_SampleID_729",444050,6883550,2001,819.672527313232,3.37500017881394,174,-0.1825,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_730",462920,6884090,1999,761.942586898804,3.78333315749963,159,0.390833333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_731",462920,6884090,2002,733.101199150085,3.44999988873799,176,0.0391666666666667,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_732",371680,6884900,2000,719.892063140869,5.08333337803682,135,0.206666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_733",371680,6884900,2001,771.434514999389,3.44999994834264,155,-0.1825,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_734",610000,6885160,1998,948.15214920044,2.70000004768371,175,-0.480833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_735",610000,6885160,2002,745.137037277222,3.42499999950329,177,0.0391666666666667,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_736",487740,6885190,1999,729.428658485413,3.86666665847103,149,0.390833333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_737",537410,6885390,1998,839.878355026245,2.86666672242185,173,-0.480833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_738",537410,6885390,2004,890.226123809815,3.65833344062169,153,0.2425,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_739",631670,6886430,1998,919.779685974122,2.64166672031084,176,-0.480833333333333,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
"mammals_dec_3_SB_SampleID_740",631670,6886430,2002,654.929775238037,3.34166651467483,183,0.0391666666666667,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
"mammals_dec_3_SB_SampleID_741",335920,6886510,2006,624.786662101745,4.55000003986062,151,-0.2075,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_742",529350,6888530,2000,801.081153869628,5.07500001788139,142,0.206666666666667,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_743",529350,6888530,2004,917.12490272522,3.78333330154419,153,0.2425,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_744",633760,6890740,2004,823.821402549744,3.41666666666666,165,0.2425,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0
"mammals_dec_3_SB_SampleID_745",633760,6890740,2007,860.642305374145,4.18333333233992,138,0.173333333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"mammals_dec_3_SB_SampleID_746",388120,6893870,1999,664.057495117188,3.76666672279437,150,0.390833333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_747",388120,6893870,2001,760.97871017456,3.24999992052715,168,-0.1825,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_748",388120,6893870,2002,722.405682086944,3.525000055631,170,0.0391666666666667,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"mammals_dec_3_SB_SampleID_749",388120,6893870,2004,786.587408542634,3.66666670640309,154,0.2425,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_750",456900,6894970,2000,890.098081588745,4.90000002582868,148,0.206666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_751",456900,6894970,2002,727.98162651062,3.49999996026356,179,0.0391666666666667,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_752",456900,6894970,2005,801.239333152771,4.35000004371008,159,-0.2675,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_753",358150,6895240,2001,818.737216949463,3.35833338896434,176,-0.1825,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
"mammals_dec_3_SB_SampleID_754",358150,6895240,2004,742.60933303833,3.79166669646899,158,0.2425,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1
"mammals_dec_3_SB_SampleID_755",520400,6898350,2001,832.753911972046,3.43333339691161,165,-0.1825,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_756",400210,6900180,2003,768.42737865448,3.30833343416453,153,0.0975,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_757",411950,6900420,2005,857.311295509338,4.29166662693024,148,-0.2675,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_758",411950,6900420,2007,881.488233566283,4.36666672428449,102,0.173333333333333,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_759",418230,6900470,2005,806.60348367691,4.24166671435039,150,-0.2675,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1
"mammals_dec_3_SB_SampleID_760",619610,6901510,2000,829.299063682556,4.89166669050852,146,0.206666666666667,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_761",495980,6902460,2000,886.225618362427,4.96666661898295,142,0.206666666666667,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_762",495980,6902460,2001,850.989854812622,3.35833328962326,166,-0.1825,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_763",495980,6902460,2006,617.066541671753,4.15833334128061,150,-0.2075,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0
"mammals_dec_3_SB_SampleID_764",520300,6902650,2004,905.416662216187,3.73333332935968,154,0.2425,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1
"mammals_dec_3_SB_SampleID_765",520300,6902650,2006,612.927183151245,4.15833341081936,150,-0.2075,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
"mammals_dec_3_SB_SampleID_766",603060,6904250,1998,896.335931777954,2.58333332339922,180,-0.480833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_767",603060,6904250,2001,776.562658309937,3.34166653951009,167,-0.1825,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_768",603060,6904250,2004,823.247467041015,3.55000004172325,164,0.2425,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_769",603060,6904250,2006,656.785303115845,3.91666680574416,157,-0.2075,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
"mammals_dec_3_SB_SampleID_770",572260,6904630,2003,770.358377456665,3.95833330849806,157,0.0975,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
"mammals_dec_3_SB_SampleID_771",572260,6904630,2006,604.176202774048,4.29166642824809,151,-0.2075,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1
"mammals_dec_3_SB_SampleID_772",576280,6904850,1998,887.941926956178,2.8416666984558,180,-0.480833333333333,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_773",576280,6904850,2006,619.196603775024,4.13333323349556,155,-0.2075,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_774",541490,6905060,2000,834.351812362671,5.10000002384186,143,0.206666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_3_SB_SampleID_775",541490,6905060,2002,823.854063034058,3.58333337803682,173,0.0391666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_3_SB_SampleID_776",541490,6905060,2006,610.503389358521,4.2250000834465,152,-0.2075,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"mammals_dec_3_SB_SampleID_777",371870,6907000,2002,790.386984348297,3.3166666229566,178,0.0391666666666667,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_778",371870,6907000,2005,861.243231534958,4.06666666269302,156,-0.2675,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_779",651320,6907220,2004,871.317886352539,3.24166668454806,165,0.2425,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_780",687660,6907240,1999,792.541612625123,3.0833331545194,168,0.390833333333333,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"mammals_dec_3_SB_SampleID_781",687660,6907240,2004,935.232579231261,2.95000010728837,168,0.2425,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
"mammals_dec_3_SB_SampleID_782",687660,6907240,2005,785.400946617126,3.9083333015442,178,-0.2675,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
"mammals_dec_3_SB_SampleID_783",401930,6908790,2007,891.8225440979,4.16666666045786,105,0.173333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_784",468690,6908790,2002,757.409072875976,3.51666662096977,180,0.0391666666666667,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_785",468690,6908790,2006,589.695070266724,4.15833322207133,150,-0.2075,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_786",514490,6908810,2004,885.992996215821,3.65833344062169,154,0.2425,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"mammals_dec_3_SB_SampleID_787",514490,6908810,2005,910.971080303192,4.37500007947286,159,-0.2675,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1
"mammals_dec_3_SB_SampleID_788",523820,6910100,2007,867.51139640808,4.47499989842374,123,0.173333333333333,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_789",563530,6911080,1999,802.473094940185,3.78333328664303,156,0.390833333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_790",563530,6911080,2003,784.457832336426,3.73333347340424,161,0.0975,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
