"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Alces alces","Canis lupus","Capreolus capreolus","Felis catus","Gulo gulo","Lepus europaeus","Lepus timidus","Lutra lutra","Lynx lynx","Mustela erminea","Mustela nivalis","Neovison vison","Nyctereutes procyonoides","Odocoileus virginianus","Sciurus vulgaris","Vulpes lagopus","Vulpes vulpes"
"mammals_dec_4_SB_SampleID_1",298370,6643180,2009,645.979214906693,6.30000005165736,95,-0.243333333333333,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1
"mammals_dec_4_SB_SampleID_2",303360,6646210,2011,961.071420669555,7.03333324193955,107,0.293333333333333,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_3",277710,6649570,2012,1074.24138641357,5.81666671733062,125,-0.455833333333333,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_4",305660,6650490,2008,936.211152076722,7.29999992872277,59,-0.378333333333333,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_5",310350,6650530,2015,803.234016418457,7.34999996920427,60,0.433333333333333,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_6",293690,6651770,2012,1091.34212493897,5.61666670441628,137,-0.455833333333333,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"mammals_dec_4_SB_SampleID_7",327020,6651770,2008,872.76310634613,7.41666659774879,29,-0.378333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_8",327020,6651770,2011,884.303176879883,6.86666657527287,109,0.293333333333333,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_9",279770,6652650,2008,959.128354072571,7.49999999130766,32,-0.378333333333333,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_10",308360,6652930,2013,668.552993774414,6.41666664679845,117,0.21,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_11",308360,6652930,2016,792.949271202088,6.24166666840513,104,-0.0383333333333333,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_12",276480,6653730,2009,683.509106397629,6.11666667461395,108,-0.243333333333333,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_13",276480,6653730,2012,1074.24138641357,5.81666671733062,125,-0.455833333333333,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_14",272820,6654450,2008,949.106264591218,7.6833333770434,29,-0.378333333333333,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1
"mammals_dec_4_SB_SampleID_15",286090,6656070,2010,691.482707977295,4.64166676998139,145,-1.1525,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_16",286090,6656070,2013,667.588953018188,6.43333343664805,115,0.21,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_17",286090,6656070,2016,785.947202682495,6.25000006270906,107,-0.0383333333333333,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_18",309110,6657440,2016,826.025325775146,5.84166653764744,121,-0.0383333333333333,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_19",292010,6660200,2010,704.505841255188,4.46666650970776,149,-1.1525,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"mammals_dec_4_SB_SampleID_20",287180,6661490,2008,1020.33525753021,7.18333336214225,72,-0.378333333333333,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_21",284480,6661580,2008,1020.33525753021,7.18333336214225,72,-0.378333333333333,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
"mammals_dec_4_SB_SampleID_22",281250,6661750,2013,669.863137245179,6.40833330154418,112,0.21,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1
"mammals_dec_4_SB_SampleID_23",364450,6662310,2013,655.542531013488,6.68333332737287,112,0.21,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_24",326080,6664390,2013,692.908161163331,6.26666671037674,117,0.21,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_25",289910,6665910,2008,1020.33525753021,7.18333336214225,72,-0.378333333333333,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_26",289910,6665910,2009,724.185026168823,5.7249999543031,113,-0.243333333333333,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_27",317620,6666060,2009,770.539697647095,5.59166658918063,111,-0.243333333333333,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_28",317620,6666060,2011,1010.90539932251,6.58333337306976,111,0.293333333333333,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_29",317620,6666060,2013,700.544754028321,6.20833327372868,119,0.21,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_30",282890,6667180,2016,711.108535766602,6.49166658520698,31,-0.0383333333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_31",314980,6667310,2013,706.055704116821,6.10833320021629,120,0.21,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_32",309570,6669900,2008,1017.6481590271,6.8666667342186,87,-0.378333333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_33",347550,6670240,2009,846.426903724671,5.53333324193955,115,-0.243333333333333,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_34",317920,6670560,2013,706.055704116821,6.10833320021629,120,0.21,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_35",333460,6671920,2009,795.579565048218,5.40833335121474,111,-0.243333333333333,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_36",333460,6671920,2012,1053.68246078491,5.12500007574756,142,-0.455833333333333,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_37",337440,6673620,2016,838.269021511078,5.92500002433858,111,-0.0383333333333333,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_38",333700,6673830,2011,934.095502853393,6.48333331942558,113,0.293333333333333,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_39",368970,6674840,2011,872.399862289429,6.83333324392636,108,0.293333333333333,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_40",295290,6677010,2013,719.963199615479,5.99166655540466,121,0.21,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_41",390420,6677360,2013,645.448585510254,6.67500014106433,110,0.21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_42",390420,6677360,2016,912.772382736206,6.12500006457169,97,-0.0383333333333333,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_43",353630,6678170,2012,1011.32872200012,5.02500004383425,140,-0.455833333333333,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_44",279460,6678400,2010,687.080395698548,4.2000000278155,157,-1.1525,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_45",260480,6679430,2013,688.209174156189,6.16666683554651,113,0.21,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_46",422970,6682900,2009,750.64290523529,5.76666667064031,115,-0.243333333333333,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_47",268770,6682960,2013,696.086990356445,6.18333325783411,113,0.21,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_48",294760,6683420,2013,719.963199615479,5.99166655540466,121,0.21,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_49",294760,6683420,2017,848.683576583863,5.81666666766008,109,0.225833333333333,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_50",237520,6684820,2011,936.393884658814,6.90833315253258,108,0.293333333333333,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_51",443560,6684840,2011,770.174118041992,6.69166659315427,106,0.293333333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_52",443560,6684840,2013,665.25798034668,6.55000001192092,116,0.21,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_53",320760,6685740,2011,1021.6989479065,6.34166675806045,119,0.293333333333333,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_54",320760,6685740,2014,716.971147537232,6.62499998385707,72,0.186666666666667,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_55",347540,6687090,2009,805.011379241943,5.24166669448216,125,-0.243333333333333,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_56",347540,6687090,2011,888.79132270813,6.33333333333334,117,0.293333333333333,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_57",318820,6687630,2017,843.869136810303,5.57500008245309,129,0.225833333333333,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_58",304650,6687890,2016,745.692862033844,5.59999988165995,102,-0.0383333333333333,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_59",443360,6688190,2017,977.462856292724,5.5999999816219,122,0.225833333333333,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1
"mammals_dec_4_SB_SampleID_60",370010,6688210,2011,868.616260528564,6.40833325187365,117,0.293333333333333,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_61",370010,6688210,2017,1032.9852104187,5.2666667085141,147,0.225833333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_62",320030,6689510,2009,749.406821250916,5.05833325783411,113,-0.243333333333333,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_63",306530,6689680,2008,1063.61015892029,6.57500007686516,89,-0.378333333333333,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_64",378460,6689940,2008,981.037951469421,6.84166665685673,81,-0.378333333333333,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_65",378460,6689940,2016,933.521298408508,5.75833328068257,141,-0.0383333333333333,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1
"mammals_dec_4_SB_SampleID_66",378460,6689940,2017,965.059784889221,5.69166663537422,137,0.225833333333333,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_67",313310,6690390,2009,736.897849082947,5.06666662295659,122,-0.243333333333333,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_68",313310,6690390,2013,707.271577835083,5.84166671832402,122,0.21,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_69",398820,6690480,2017,956.773891448974,5.7500000645717,117,0.225833333333333,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_70",383210,6691050,2011,814.570705413819,6.59166672825813,112,0.293333333333333,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_71",348430,6691390,2012,979.995349884033,4.96666671025257,141,-0.455833333333333,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_72",375890,6692780,2010,639.56418800354,4.34999999403954,149,-1.1525,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_73",381430,6692800,2012,1017.80239105225,5.13333320617675,141,-0.455833333333333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_74",347110,6692850,2011,888.79132270813,6.33333333333334,117,0.293333333333333,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_75",347110,6692850,2016,859.396355628967,5.48333323995272,142,-0.0383333333333333,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_76",413010,6692860,2017,973.40362739563,5.67499993244808,114,0.225833333333333,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_77",414960,6693730,2011,788.668668746947,6.64166653156281,102,0.293333333333333,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_78",414960,6693730,2012,1022.64859771728,5.24999989258746,133,-0.455833333333333,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_79",433770,6694480,2012,1018.24616241455,5.24166669820747,134,-0.455833333333333,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_80",433770,6694480,2013,690.861987113952,6.35833318034808,114,0.21,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1
"mammals_dec_4_SB_SampleID_81",433770,6694480,2016,848.763919830322,5.68333337580164,148,-0.0383333333333333,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_82",298480,6694970,2009,720.148956775665,5.14999999602636,120,-0.243333333333333,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_83",298480,6694970,2011,1087.29501342774,6.20833329359691,119,0.293333333333333,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1
"mammals_dec_4_SB_SampleID_84",373090,6695160,2009,827.353596687317,5.23333324988683,124,-0.243333333333333,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_85",373090,6695160,2011,868.616260528564,6.40833325187365,117,0.293333333333333,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_86",373090,6695160,2012,1011.44826126099,4.97499999590218,149,-0.455833333333333,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_87",373090,6695160,2017,1032.9852104187,5.2666667085141,147,0.225833333333333,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_88",233510,6695360,2009,701.202008724213,6.22500014305115,112,-0.243333333333333,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1
"mammals_dec_4_SB_SampleID_89",385580,6695380,2008,974.779607772827,6.89166672838232,55,-0.378333333333333,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_90",283220,6695610,2012,1053.72832107544,5.05833328577379,143,-0.455833333333333,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_91",383540,6697700,2008,927.825169563294,6.64166660606861,99,-0.378333333333333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_92",392590,6698610,2014,673.453623771667,6.43333330502114,67,0.186666666666667,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_93",392590,6698610,2017,911.504363059998,5.55833328266939,137,0.225833333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_94",385900,6698980,2010,601.46344947815,4.20833331346512,147,-1.1525,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_95",385900,6698980,2014,673.453623771667,6.43333330502114,67,0.186666666666667,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_96",425800,6700020,2008,983.625646591186,6.75833329744637,67,-0.378333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_97",425800,6700020,2009,753.3445186615,5.2333333392938,125,-0.243333333333333,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_98",386800,6700250,2009,710.917312145233,5.21666659911474,115,-0.243333333333333,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1
"mammals_dec_4_SB_SampleID_99",386800,6700250,2011,743.400758743286,6.44166680177053,113,0.293333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_100",386800,6700250,2013,605.848106384277,6.19999974966048,118,0.21,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_101",405420,6700270,2008,930.474134445191,6.75000001986822,100,-0.378333333333333,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1
"mammals_dec_4_SB_SampleID_102",405420,6700270,2009,727.953942298889,5.2166666885217,131,-0.243333333333333,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_103",405420,6700270,2017,933.982794761658,5.62499986340603,131,0.225833333333333,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_104",401940,6700990,2009,715.066523551941,5.24166662494342,116,-0.243333333333333,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_105",387040,6701000,2009,710.917312145233,5.21666659911474,115,-0.243333333333333,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
"mammals_dec_4_SB_SampleID_106",390450,6701530,2009,710.917312145233,5.21666659911474,115,-0.243333333333333,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_107",390450,6701530,2012,1000.68924331665,4.98333351189891,147,-0.455833333333333,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_108",390450,6701530,2013,605.848106384277,6.19999974966048,118,0.21,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
"mammals_dec_4_SB_SampleID_109",390450,6701530,2015,804.387250900269,6.76666666815678,76,0.433333333333333,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_110",394820,6701920,2011,745.870246887207,6.4666666984558,112,0.293333333333333,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_111",394820,6701920,2013,617.607399940491,6.2499998708566,116,0.21,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_112",394820,6701920,2014,686.038565635681,6.42499990016222,67,0.186666666666667,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_113",394820,6701920,2016,866.438373565674,5.6749998399367,131,-0.0383333333333333,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
"mammals_dec_4_SB_SampleID_114",394820,6701920,2017,925.568351745605,5.59166656186184,132,0.225833333333333,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_115",333250,6702300,2010,718.293064117432,3.94166654348373,152,-1.1525,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_116",333250,6702300,2013,651.361415863037,5.89166684945424,119,0.21,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_117",333250,6702300,2015,896.127519607544,6.64166670540969,66,0.433333333333333,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_118",333250,6702300,2017,846.03210067749,5.5166667153438,114,0.225833333333333,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_119",398970,6702770,2008,910.755076408387,6.76666668367883,78,-0.378333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_120",398970,6702770,2009,715.066523551941,5.24166662494342,116,-0.243333333333333,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_121",369440,6703140,2008,960.91673183441,6.55833336214225,112,-0.378333333333333,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_122",482680,6703600,2016,796.558962821961,6.13333339989186,96,-0.0383333333333333,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_123",482680,6703600,2017,905.238216400146,6.12500007078052,73,0.225833333333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_124",384210,6703890,2012,1000.68924331665,4.98333351189891,147,-0.455833333333333,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_125",362140,6704020,2016,869.151247024536,5.45000004644196,122,-0.0383333333333333,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_126",401380,6704030,2013,617.607399940491,6.2499998708566,116,0.21,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_127",401380,6704030,2016,866.438373565674,5.6749998399367,131,-0.0383333333333333,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1
"mammals_dec_4_SB_SampleID_128",391760,6705010,2013,605.848106384277,6.19999974966048,118,0.21,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_129",370730,6705220,2009,769.117758274078,5.1166667342186,113,-0.243333333333333,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_130",432900,6705940,2015,813.199661254883,6.72500000397364,63,0.433333333333333,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"mammals_dec_4_SB_SampleID_131",432900,6705940,2017,965.357623100281,5.55833337704342,116,0.225833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_132",390080,6706440,2009,710.917312145233,5.21666659911474,115,-0.243333333333333,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_133",390080,6706440,2011,743.400758743286,6.44166680177053,113,0.293333333333333,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_134",390080,6706440,2015,804.387250900269,6.76666666815678,76,0.433333333333333,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_135",390080,6706440,2017,911.504363059998,5.55833328266939,137,0.225833333333333,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_136",400870,6706870,2009,669.860647201539,4.99166665474574,131,-0.243333333333333,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_137",320620,6707150,2008,1083.94522094727,6.33333342957,90,-0.378333333333333,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_138",320620,6707150,2009,663.89942073822,4.84166659911475,120,-0.243333333333333,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_139",320620,6707150,2016,730.87486076355,5.17499995231628,107,-0.0383333333333333,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0
"mammals_dec_4_SB_SampleID_140",278070,6707160,2012,1022.88356399536,4.68333324169119,147,-0.455833333333333,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_141",278070,6707160,2016,671.234595298767,5.58333337989945,113,-0.0383333333333333,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_142",367420,6707360,2012,931.926490783691,4.5916666785876,144,-0.455833333333333,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_143",390550,6708940,2015,824.628463745117,6.55000013113022,73,0.433333333333333,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_144",381100,6709160,2009,676.569394588471,4.85833343863487,127,-0.243333333333333,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_145",381100,6709160,2011,778.837333679199,6.12499999999999,118,0.293333333333333,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_146",396930,6710180,2011,724.738721847534,6.24166662494341,114,0.293333333333333,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_147",477420,6711720,2015,748.064937591553,6.90833341081937,62,0.433333333333333,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_148",344160,6712310,2012,951.730602264405,4.62499999503295,148,-0.455833333333333,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_149",344160,6712310,2016,825.932152748108,5.27499995380641,134,-0.0383333333333333,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1
"mammals_dec_4_SB_SampleID_150",344160,6712310,2017,881.999355316162,5.14999996436139,137,0.225833333333333,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_151",437700,6712410,2010,629.007238388061,4.06666660308838,146,-1.1525,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_152",437700,6712410,2012,1033.7060508728,4.87499990065893,150,-0.455833333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_153",437700,6712410,2013,707.586849212646,6.11666660010814,124,0.21,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_154",389550,6712460,2011,736.607572555542,6.20833340287209,114,0.293333333333333,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_155",389550,6712460,2013,624.678357124329,5.9583333581686,124,0.21,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1
