"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Alces alces","Canis lupus","Lepus europaeus","Lepus timidus","Lutra lutra","Lynx lynx","Mustela erminea","Mustela nivalis","Neovison vison","Nyctereutes procyonoides","Odocoileus virginianus","Sciurus vulgaris","Vulpes lagopus","Vulpes vulpes"
"mammals_dec_2_SB_SampleID_493",225420,6845990,1994,651.329849362374,4.19166668069859,113,0.575833333333333,1,0,0,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_2_SB_SampleID_494",225420,6845990,1995,890.524026870727,5.03333341268202,142,-0.0808333333333333,1,0,0,1,1,0,1,1,0,0,1,1,1,1
"mammals_dec_2_SB_SampleID_495",225420,6845990,1996,700.527849197387,3.90833336114884,147,-0.214166666666667,1,0,0,1,0,0,0,1,0,0,1,1,1,1
"mammals_dec_2_SB_SampleID_496",653220,6847190,1996,702.795666694642,2.69999996821086,143,-0.214166666666667,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_497",475910,6849360,1991,786.038057327271,4.32499997814497,142,0.268333333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_498",475910,6849360,1995,629.340997695923,4.40833330651124,175,-0.0808333333333333,0,0,0,1,0,0,0,0,1,1,0,1,1,1
"mammals_dec_2_SB_SampleID_499",475910,6849360,1996,776.909800529479,3.18333334724109,147,-0.214166666666667,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_500",558080,6850640,1989,618.47421836853,5.38333327819903,152,0.701666666666667,1,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_501",558080,6850640,1991,816.568162918091,4.05000001192093,147,0.268333333333333,1,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_502",402400,6850690,1991,806.129299163818,4.05000003178915,141,0.268333333333333,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_503",276380,6851180,1991,885.959348678589,4.4333332479,113,0.268333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_504",276380,6851180,1992,907.678457260132,4.5333333928138,177,0.580833333333333,1,0,0,1,0,1,1,0,0,1,1,1,1,1
"mammals_dec_2_SB_SampleID_505",240310,6851270,1994,649.894492149353,4.0000000136594,112,0.575833333333333,1,0,0,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_2_SB_SampleID_506",219690,6851530,1990,756.580837249755,5.81666667759418,100,0.594166666666667,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_507",634480,6851660,1995,674.296894073487,4.00833334525426,179,-0.0808333333333333,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_508",259490,6851810,1993,807.675783634186,3.98333335916201,131,0.179166666666667,1,0,1,1,1,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_509",259490,6851810,1996,793.698056221008,3.45833324392637,152,-0.214166666666667,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_510",501250,6853210,1993,743.669962882996,3.12499992052715,168,0.179166666666667,1,0,0,1,1,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_511",501250,6853210,1995,666.140920639038,4.09999993443489,174,-0.0808333333333333,1,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_512",501250,6853210,1996,774.371308326722,2.89166674017906,148,-0.214166666666667,1,0,0,1,0,0,0,1,0,0,0,0,1,1
"mammals_dec_2_SB_SampleID_513",501250,6853210,1997,629.120418548584,3.58333336313565,159,-0.156666666666667,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_514",524960,6853720,1996,756.644675254822,2.91666668653489,151,-0.214166666666667,1,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_515",524960,6853720,1997,589.07772064209,3.61666656347613,170,-0.156666666666667,1,0,0,1,0,0,1,1,1,0,0,1,1,1
"mammals_dec_2_SB_SampleID_516",412410,6854160,1992,760.79008436203,4.44166671236356,186,0.580833333333333,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_517",412410,6854160,1994,711.155938506127,3.3416666785876,174,0.575833333333333,1,0,0,1,1,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_518",412410,6854160,1995,695.313274383545,4.42499987284342,181,-0.0808333333333333,1,0,0,1,1,0,0,1,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_519",345320,6858560,1991,857.582889556885,3.9833334684372,140,0.268333333333333,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_520",542940,6858920,1993,746.302573680878,2.85000004371007,174,0.179166666666667,0,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_521",542940,6858920,1994,822.598686933518,2.95000006755193,178,0.575833333333333,0,0,0,1,1,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_522",542940,6858920,1995,719.426628112793,3.9083333114783,181,-0.0808333333333333,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_523",542940,6858920,1996,773.134706497192,2.74166672428449,150,-0.214166666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_524",610330,6860410,1990,749.5023021698,4.18333340684574,160,0.594166666666667,1,0,0,1,0,0,0,1,0,1,0,1,0,1
"mammals_dec_2_SB_SampleID_525",282810,6860620,1991,881.491641998291,4.38333330551782,124,0.268333333333333,0,0,0,1,0,0,1,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_526",282810,6860620,1993,817.575469970703,3.68333323796591,139,0.179166666666667,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_527",215660,6860680,1989,754.34222984314,6.05000000384947,136,0.701666666666667,1,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_528",215660,6860680,1994,673.251337051391,4.20833337306976,119,0.575833333333333,1,0,1,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_529",378170,6861830,1992,801.686848163604,4.19166666517655,190,0.580833333333333,1,0,1,1,0,0,0,1,0,0,0,0,1,1
"mammals_dec_2_SB_SampleID_530",378170,6861830,1996,857.84278678894,2.88333342472712,155,-0.214166666666667,0,0,1,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_531",552790,6862460,1989,628.102794647217,5.29166670143604,147,0.701666666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_532",552790,6862460,1992,650.008312225342,4.17500003986061,194,0.580833333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_533",552790,6862460,1995,722.538272857666,3.96666658918063,180,-0.0808333333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_534",552790,6862460,1996,767.440777778625,2.80833332737287,149,-0.214166666666667,0,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_535",517310,6862960,1991,868.299907684325,3.81666671236356,151,0.268333333333333,1,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_536",517310,6862960,1993,729.680201053619,2.90833337108294,177,0.179166666666667,1,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_537",517310,6862960,1994,834.988085269928,3.01666663090387,178,0.575833333333333,1,0,0,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_2_SB_SampleID_538",517310,6862960,1996,765.592221260071,2.75833340485891,154,-0.214166666666667,1,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_539",517310,6862960,1997,623.197658538818,3.41666673806806,169,-0.156666666666667,1,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_540",534530,6863440,1990,793.259963989258,4.17500003551443,157,0.594166666666667,1,0,0,1,0,1,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_541",534530,6863440,1992,677.884966850281,4.07499994834265,188,0.580833333333333,1,0,0,1,0,0,0,1,0,1,0,0,0,1
"mammals_dec_2_SB_SampleID_542",534530,6863440,1996,773.134706497192,2.74166672428449,150,-0.214166666666667,1,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_543",534530,6863440,1997,615.563781738281,3.39166669237117,170,-0.156666666666667,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_544",438180,6865170,1990,792.007322311402,4.39166656633218,154,0.594166666666667,1,0,0,1,0,0,0,1,0,0,0,1,1,0
"mammals_dec_2_SB_SampleID_545",438180,6865170,1991,822.694082260132,4.01666670044263,147,0.268333333333333,1,0,0,1,1,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_546",438180,6865170,1994,705.852798461914,3.10833326975505,173,0.575833333333333,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_547",438180,6865170,1997,611.369358062744,3.80000001378358,143,-0.156666666666667,1,0,0,1,1,1,1,1,0,0,0,1,1,0
"mammals_dec_2_SB_SampleID_548",551770,6865990,1989,628.102794647217,5.29166670143604,147,0.701666666666667,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_549",551770,6865990,1990,758.866405487061,4.29166674800217,159,0.594166666666667,1,0,0,1,1,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_550",551770,6865990,1993,739.577675819397,2.90833331147829,172,0.179166666666667,1,0,0,1,0,0,0,0,1,0,0,1,1,1
"mammals_dec_2_SB_SampleID_551",551770,6865990,1995,722.538272857666,3.96666658918063,180,-0.0808333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_552",551770,6865990,1996,767.440777778625,2.80833332737287,149,-0.214166666666667,1,0,0,1,0,0,1,1,1,0,0,1,1,1
"mammals_dec_2_SB_SampleID_553",551770,6865990,1997,595.087028503418,3.46666682759921,168,-0.156666666666667,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_554",294270,6866590,1992,934.444465637206,4.37499996026356,188,0.580833333333333,1,0,0,1,0,0,0,0,1,0,0,1,1,1
"mammals_dec_2_SB_SampleID_555",294270,6866590,1996,847.306598663329,3.08333319425583,153,-0.214166666666667,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_556",294270,6866590,1997,817.069944381714,4.2333333492279,152,-0.156666666666667,0,0,0,1,1,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_557",615150,6867450,1991,862.95097732544,3.84166651964188,146,0.268333333333333,1,0,0,1,0,0,0,0,1,1,0,1,1,1
"mammals_dec_2_SB_SampleID_558",615150,6867450,1997,575.247892379761,3.47500015112261,170,-0.156666666666667,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_559",456740,6869180,1990,824.781337738037,4.15833332327505,164,0.594166666666667,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_560",456740,6869180,1992,798.884864807129,3.95833332029482,206,0.580833333333333,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_561",516700,6869270,1989,610.690275192261,5.14166674638788,146,0.701666666666667,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_562",516700,6869270,1991,866.205686569213,3.841666807731,151,0.268333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_563",516700,6869270,1994,834.031418800355,3.04166678587595,178,0.575833333333333,1,0,0,1,1,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_564",516700,6869270,1995,637.587753295898,3.99166676402093,178,-0.0808333333333333,0,0,0,1,0,1,0,1,1,0,0,1,0,1
"mammals_dec_2_SB_SampleID_565",286940,6870740,1992,944.620092391968,4.32500003774961,174,0.580833333333333,1,0,0,1,0,0,1,0,0,0,1,1,1,1
"mammals_dec_2_SB_SampleID_566",286940,6870740,1993,790.901245117188,3.52500001589457,141,0.179166666666667,1,0,0,1,0,0,1,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_567",392430,6871080,1993,716.552916526794,3.31666671236356,150,0.179166666666667,1,0,0,1,1,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_568",582060,6872040,1990,676.353755950928,4.21666674998899,159,0.594166666666667,1,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_569",582060,6872040,1992,656.874240398407,4.15833334128061,203,0.580833333333333,1,0,0,1,0,1,0,0,0,1,0,0,0,1
"mammals_dec_2_SB_SampleID_570",582060,6872040,1996,757.78204536438,3.03333341081937,149,-0.214166666666667,1,0,0,1,1,0,0,0,0,0,0,1,0,0
"mammals_dec_2_SB_SampleID_571",582060,6872040,1997,604.380796432495,3.52499995628992,172,-0.156666666666667,1,0,0,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_2_SB_SampleID_572",605070,6872110,1990,728.932830810547,4.16666664679846,167,0.594166666666667,0,0,0,1,1,0,0,1,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_573",605070,6872110,1997,580.314691543579,3.48333332749704,178,-0.156666666666667,0,0,0,1,0,0,0,1,1,0,0,1,1,1
"mammals_dec_2_SB_SampleID_574",557470,6872730,1991,779.493076324463,3.99999994039535,141,0.268333333333333,0,0,0,1,0,0,0,1,1,1,0,1,1,1
"mammals_dec_2_SB_SampleID_575",557470,6872730,1994,769.715156555176,3.08333327372868,177,0.575833333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_576",537380,6873070,1989,633.694067001343,5.05833334351579,147,0.701666666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_577",537380,6873070,1991,831.593067169189,3.78333337108293,147,0.268333333333333,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_578",537380,6873070,1992,678.980191230774,3.9833332914859,203,0.580833333333333,1,0,0,1,1,0,0,0,0,0,0,0,0,1
"mammals_dec_2_SB_SampleID_579",524180,6874310,1989,624.234033584595,5.06666668877006,147,0.701666666666667,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_580",524180,6874310,1991,855.968793869018,3.79166667660077,151,0.268333333333333,0,0,0,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_2_SB_SampleID_581",524180,6874310,1993,738.444628238678,2.84166670838992,178,0.179166666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_582",524180,6874310,1995,687.469156265259,3.89166669050852,181,-0.0808333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_583",524180,6874310,1997,627.063701629639,3.36666666654249,169,-0.156666666666667,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_584",533170,6874590,1990,780.493215560913,4.04999997715156,160,0.594166666666667,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_2_SB_SampleID_585",533170,6874590,1992,689.591830253601,3.97500001577039,201,0.580833333333333,1,0,0,1,1,0,0,0,0,1,0,0,1,1
"mammals_dec_2_SB_SampleID_586",645100,6874620,1993,817.115470886229,2.60000007351239,176,0.179166666666667,1,0,0,1,0,0,0,1,0,0,0,0,1,1
"mammals_dec_2_SB_SampleID_587",211010,6875330,1995,743.805225372314,5.40000006183981,134,-0.0808333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"mammals_dec_2_SB_SampleID_588",211010,6875330,1997,616.622855186462,5.36666674415271,146,-0.156666666666667,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"mammals_dec_2_SB_SampleID_589",595270,6875530,1991,825.905792236328,3.89166663090388,145,0.268333333333333,1,0,0,1,0,1,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_590",595270,6875530,1992,669.118650436401,4.1500000078231,204,0.580833333333333,0,0,0,1,0,0,0,1,0,0,0,0,1,1
"mammals_dec_2_SB_SampleID_591",595270,6875530,1993,747.115330696106,3,163,0.179166666666667,1,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_592",613050,6875960,1989,632.902961730957,5.34166657924652,154,0.701666666666667,1,0,0,1,0,0,0,0,1,1,0,1,1,1
"mammals_dec_2_SB_SampleID_593",613050,6875960,1991,847.718593597413,3.84166657924652,145,0.268333333333333,0,0,0,1,0,0,0,0,1,0,0,1,0,1
"mammals_dec_2_SB_SampleID_594",613050,6875960,1993,795.930645942688,2.92500000198682,161,0.179166666666667,0,0,0,1,0,0,0,1,1,0,0,1,1,1
"mammals_dec_2_SB_SampleID_595",613050,6875960,1994,739.579457759857,3.17499993244807,176,0.575833333333333,0,0,0,1,0,0,0,0,1,0,0,1,1,1
"mammals_dec_2_SB_SampleID_596",613050,6875960,1996,763.92647266388,3.02499996622403,150,-0.214166666666667,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"mammals_dec_2_SB_SampleID_597",220590,6876610,1992,859.319190025329,5.10833321511746,136,0.580833333333333,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_598",220590,6876610,1994,708.760936737061,4.0500000299265,125,0.575833333333333,1,0,0,1,0,0,0,0,0,0,1,0,1,1
"mammals_dec_2_SB_SampleID_599",334770,6877250,1994,732.856896996498,2.84166661898296,166,0.575833333333333,1,0,0,1,1,0,1,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_600",539040,6878000,1991,854.419973373414,3.78333329161008,147,0.268333333333333,1,0,0,1,1,0,1,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_601",539040,6878000,1992,680.677569389343,3.98333331135412,204,0.580833333333333,1,0,1,1,1,0,1,1,1,0,0,1,1,1
"mammals_dec_2_SB_SampleID_602",539040,6878000,1993,747.397238254547,2.82500006755193,173,0.179166666666667,1,0,1,1,0,0,1,1,0,1,0,1,1,1
"mammals_dec_2_SB_SampleID_603",535310,6879610,1992,680.677569389343,3.98333331135412,204,0.580833333333333,0,0,1,1,1,0,0,1,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_604",513380,6881140,1989,606.38772392273,5.14166674514612,141,0.701666666666667,1,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_605",494230,6881260,1991,842.570066452026,3.8416668176651,145,0.268333333333333,1,0,0,1,0,0,0,0,1,0,0,1,0,1
"mammals_dec_2_SB_SampleID_606",494230,6881260,1995,678.533603668213,4.04166667660079,174,-0.0808333333333333,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_607",623330,6881390,1989,614.323179244995,5.24166664729515,154,0.701666666666667,1,0,0,1,0,1,0,0,0,1,0,1,0,1
"mammals_dec_2_SB_SampleID_608",623330,6881390,1993,805.579707145691,2.77500005563099,171,0.179166666666667,1,0,0,1,0,0,0,1,1,1,0,1,1,1
"mammals_dec_2_SB_SampleID_609",600480,6881390,1990,709.216884613037,3.99999999379119,167,0.594166666666667,0,0,0,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_2_SB_SampleID_610",600480,6881390,1996,770.24767780304,2.91666663686434,150,-0.214166666666667,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_611",525820,6881750,1991,862.645706176757,3.80833344658216,150,0.268333333333333,1,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_612",525820,6881750,1997,637.509811401367,3.41666658905645,167,-0.156666666666667,1,0,0,1,1,0,0,0,0,1,0,1,1,1
"mammals_dec_2_SB_SampleID_613",477210,6882610,1991,908.412609100342,3.81666666269302,147,0.268333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_614",477210,6882610,1994,823.751441478729,2.99166663487752,177,0.575833333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_615",477210,6882610,1997,661.007360458374,3.54999994424481,170,-0.156666666666667,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_616",659370,6882950,1995,669.322563171387,3.86666681369145,182,-0.0808333333333333,0,1,0,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_2_SB_SampleID_617",453470,6883350,1992,823.881655693055,3.98333329831561,206,0.580833333333333,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"mammals_dec_2_SB_SampleID_618",453470,6883350,1994,820.420167684555,2.98333326975504,179,0.575833333333333,0,0,0,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_2_SB_SampleID_619",453470,6883350,1996,874.758808135987,2.82500003774962,158,-0.214166666666667,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_620",444050,6883550,1991,874.785619735718,3.88333338499068,151,0.268333333333333,1,0,0,1,0,1,0,0,0,1,0,1,1,1
"mammals_dec_2_SB_SampleID_621",444050,6883550,1992,823.881655693055,3.98333329831561,206,0.580833333333333,1,0,0,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_2_SB_SampleID_622",462920,6884090,1994,851.301916360855,2.84166669845582,180,0.575833333333333,0,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_623",462920,6884090,1995,764.151298522949,3.83333332339923,178,-0.0808333333333333,0,0,0,1,0,0,0,1,0,1,0,1,1,1
"mammals_dec_2_SB_SampleID_624",462920,6884090,1996,895.622948646546,2.69999992847442,162,-0.214166666666667,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_625",565080,6884590,1989,634.581343650818,5.29999991506337,152,0.701666666666667,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_626",565080,6884590,1991,789.024312973022,3.98333331942558,146,0.268333333333333,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_627",565080,6884590,1995,688.466297149658,4.14999992648761,177,-0.0808333333333333,0,0,0,1,0,0,0,0,1,0,0,1,0,1
"mammals_dec_2_SB_SampleID_628",565080,6884590,1997,592.435134887695,3.55833334724108,172,-0.156666666666667,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_629",547530,6884820,1992,667.648274421692,4.09166666616997,204,0.580833333333333,1,0,0,1,0,0,0,0,0,1,0,0,1,1
"mammals_dec_2_SB_SampleID_630",371680,6884900,1989,687.457735061646,5.21666670093934,140,0.701666666666667,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_631",371680,6884900,1997,680.897520065308,3.78333333631356,157,-0.156666666666667,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_632",610000,6885160,1994,781.319695472718,3.01666671037673,174,0.575833333333333,1,0,0,1,0,1,1,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_633",610000,6885160,1995,766.003582000732,4.05833329757055,176,-0.0808333333333333,1,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_634",487740,6885190,1993,789.114126205444,2.94166671236356,155,0.179166666666667,0,0,0,1,1,0,0,1,1,0,0,1,1,1
"mammals_dec_2_SB_SampleID_635",487740,6885190,1995,720.857105255127,3.95000008742015,174,-0.0808333333333333,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_636",487740,6885190,1997,686.115175247192,3.50833324777583,167,-0.156666666666667,0,0,0,1,0,0,0,1,0,0,0,0,1,1
"mammals_dec_2_SB_SampleID_637",537410,6885390,1991,854.419973373414,3.78333329161008,147,0.268333333333333,0,0,0,1,1,1,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_638",537410,6885390,1992,680.677569389343,3.98333331135412,204,0.580833333333333,1,0,0,1,0,0,0,0,1,0,0,0,0,1
"mammals_dec_2_SB_SampleID_639",537410,6885390,1994,826.214237689972,2.91666662693023,178,0.575833333333333,1,0,0,1,0,1,0,0,0,1,0,1,0,1
"mammals_dec_2_SB_SampleID_640",290840,6886410,1992,919.069486618042,4.19999994399647,183,0.580833333333333,0,0,0,0,0,0,0,1,0,1,0,0,1,1
"mammals_dec_2_SB_SampleID_641",290840,6886410,1993,777.964438915253,3.40000002582867,155,0.179166666666667,0,0,0,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_2_SB_SampleID_642",631670,6886430,1993,764.495699882507,2.71666672825813,169,0.179166666666667,1,0,0,1,0,0,0,1,1,1,0,0,1,1
"mammals_dec_2_SB_SampleID_643",631670,6886430,1994,724.957833766937,3.02500009536744,179,0.575833333333333,1,0,0,1,0,0,0,1,1,0,0,1,1,1
"mammals_dec_2_SB_SampleID_644",335920,6886510,1991,882.653778076171,3.85833336909612,127,0.268333333333333,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_645",335920,6886510,1995,727.909267425537,3.80833330750465,168,-0.0808333333333333,0,0,0,1,1,0,0,1,1,1,0,1,1,1
"mammals_dec_2_SB_SampleID_646",529350,6888530,1991,875.297256469727,3.82499991854032,139,0.268333333333333,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_647",529350,6888530,1994,836.461434841156,3.01666665077209,167,0.575833333333333,1,0,0,1,0,1,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_648",529350,6888530,1995,699.010780334473,4.00833335518838,175,-0.0808333333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_649",529350,6888530,1997,673.100435256958,3.45833330539365,164,-0.156666666666667,1,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_650",633760,6890740,1992,702.773881912231,3.78333338598411,201,0.580833333333333,1,0,0,1,0,0,0,0,0,1,0,0,1,1
"mammals_dec_2_SB_SampleID_651",633760,6890740,1995,675.869482040406,3.94166660308837,177,-0.0808333333333333,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_652",633760,6890740,1996,680.021274566651,2.65833344062168,149,-0.214166666666667,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_653",526860,6892610,1996,750.992072105406,2.87499999006589,151,-0.214166666666667,1,0,0,1,0,0,0,0,1,0,0,1,1,1
"mammals_dec_2_SB_SampleID_654",466260,6893660,1993,778.906866550446,2.90833345055579,170,0.179166666666667,1,0,0,1,1,0,0,0,0,0,0,0,0,1
"mammals_dec_2_SB_SampleID_655",388120,6893870,1990,846.243661880494,4.26666677184404,164,0.594166666666667,1,0,0,1,1,0,0,1,0,0,0,1,0,1
"mammals_dec_2_SB_SampleID_656",388120,6893870,1993,727.945497512817,3.06666666269302,181,0.179166666666667,1,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_2_SB_SampleID_657",388120,6893870,1995,636.349826812744,3.77499996622403,180,-0.0808333333333333,1,0,0,1,0,0,0,1,0,0,0,1,1,1
